dataset,date_ym,n,n_id,n_id_distinct,archived_on
mhs003accommstatus,1941-08,10,10,10,2024-07-09
mhs003accommstatus,1941-09,40,40,10,2024-07-09
mhs003accommstatus,1941-10,35,35,10,2024-07-09
mhs003accommstatus,1941-11,55,55,10,2024-07-09
mhs003accommstatus,1941-12,45,45,10,2024-07-09
mhs003accommstatus,1942-01,50,50,10,2024-07-09
mhs003accommstatus,1942-02,20,20,10,2024-07-09
mhs003accommstatus,1942-03,30,30,10,2024-07-09
mhs003accommstatus,1942-04,20,20,10,2024-07-09
mhs003accommstatus,1942-05,30,30,10,2024-07-09
mhs003accommstatus,1942-06,30,30,10,2024-07-09
mhs003accommstatus,1942-07,30,30,10,2024-07-09
mhs003accommstatus,1942-08,60,60,10,2024-07-09
mhs003accommstatus,1942-09,10,10,10,2024-07-09
mhs003accommstatus,1942-10,25,25,10,2024-07-09
mhs003accommstatus,1942-11,40,40,10,2024-07-09
mhs003accommstatus,1942-12,25,25,10,2024-07-09
mhs003accommstatus,1943-01,40,40,10,2024-07-09
mhs003accommstatus,1943-02,70,70,10,2024-07-09
mhs003accommstatus,1943-03,95,95,10,2024-07-09
mhs003accommstatus,1943-04,60,60,10,2024-07-09
mhs003accommstatus,1943-05,110,110,10,2024-07-09
mhs003accommstatus,1943-06,10,10,10,2024-07-09
mhs003accommstatus,1943-07,30,30,10,2024-07-09
mhs003accommstatus,1943-08,105,105,10,2024-07-09
mhs003accommstatus,1943-09,25,25,10,2024-07-09
mhs003accommstatus,1943-10,55,55,10,2024-07-09
mhs003accommstatus,1943-11,55,55,10,2024-07-09
mhs003accommstatus,1943-12,25,25,10,2024-07-09
mhs003accommstatus,1944-01,55,55,10,2024-07-09
mhs003accommstatus,1944-02,10,10,10,2024-07-09
mhs003accommstatus,1944-03,10,10,10,2024-07-09
mhs003accommstatus,1944-04,55,55,10,2024-07-09
mhs003accommstatus,1944-05,100,100,10,2024-07-09
mhs003accommstatus,1944-06,85,85,10,2024-07-09
mhs003accommstatus,1944-07,55,55,10,2024-07-09
mhs003accommstatus,1944-08,40,40,10,2024-07-09
mhs003accommstatus,1944-09,45,45,10,2024-07-09
mhs003accommstatus,1944-10,15,15,10,2024-07-09
mhs003accommstatus,1944-11,60,60,10,2024-07-09
mhs003accommstatus,1944-12,45,45,10,2024-07-09
mhs003accommstatus,1945-01,70,70,10,2024-07-09
mhs003accommstatus,1945-02,20,20,10,2024-07-09
mhs003accommstatus,1945-03,40,40,10,2024-07-09
mhs003accommstatus,1945-04,55,55,10,2024-07-09
mhs003accommstatus,1945-05,15,15,10,2024-07-09
